date,store_nbr,family,unit_sales,n_items_on_promo,city,state,type,cluster,oil_price,is_holiday
2015-09-22,51,PRODUCE,4264.818,0,Guayaquil,Guayas,A,17,46.17,False
2015-09-23,51,PRODUCE,8080.943,185,Guayaquil,Guayas,A,17,44.53,False
2015-09-24,51,PRODUCE,3949.992,0,Guayaquil,Guayas,A,17,44.94,False
2015-09-25,51,PRODUCE,4825.015,0,Guayaquil,Guayas,A,17,45.55,False
2015-09-26,51,PRODUCE,5754.046,0,Guayaquil,Guayas,A,17,45.55,False
2015-09-27,51,PRODUCE,6482.787,0,Guayaquil,Guayas,A,17,45.55,False
2015-09-28,51,PRODUCE,4685.63,0,Guayaquil,Guayas,A,17,44.4,True
2015-09-29,51,PRODUCE,4477.003,0,Guayaquil,Guayas,A,17,45.24,False
2015-09-30,51,PRODUCE,8082.11,187,Guayaquil,Guayas,A,17,45.06,False
2015-10-01,51,PRODUCE,4373.461,1,Guayaquil,Guayas,A,17,44.75,False
2015-10-02,51,PRODUCE,5208.297,1,Guayaquil,Guayas,A,17,45.54,False
2015-10-03,51,PRODUCE,5416.925,1,Guayaquil,Guayas,A,17,45.54,False
2015-10-04,51,PRODUCE,5794.021,1,Guayaquil,Guayas,A,17,45.54,False
2015-10-05,51,PRODUCE,5022.137,1,Guayaquil,Guayas,A,17,46.28,False
2015-10-06,51,PRODUCE,3605.666,1,Guayaquil,Guayas,A,17,48.53,False
2015-10-07,51,PRODUCE,6810.823,190,Guayaquil,Guayas,A,17,47.86,True
2015-10-08,51,PRODUCE,3707.767,1,Guayaquil,Guayas,A,17,49.46,False
2015-10-09,51,PRODUCE,4531.413,1,Guayaquil,Guayas,A,17,49.67,True
2015-10-10,51,PRODUCE,3697.693,1,Guayaquil,Guayas,A,17,49.67,False
2015-10-11,51,PRODUCE,4940.853,1,Guayaquil,Guayas,A,17,49.67,False
2015-10-12,51,PRODUCE,4820.641,0,Guayaquil,Guayas,A,17,47.09,False
2015-10-13,51,PRODUCE,4360.633,0,Guayaquil,Guayas,A,17,46.7,False
2015-10-14,51,PRODUCE,8685.867,187,Guayaquil,Guayas,A,17,46.63,False
2015-10-15,51,PRODUCE,3807.419,1,Guayaquil,Guayas,A,17,46.38,False
2015-10-16,51,PRODUCE,4771.777,0,Guayaquil,Guayas,A,17,47.3,False
2015-10-17,51,PRODUCE,5960.794,1,Guayaquil,Guayas,A,17,47.3,False
2015-10-18,51,PRODUCE,5936.91,1,Guayaquil,Guayas,A,17,47.3,False
2015-10-19,51,PRODUCE,4998.82,1,Guayaquil,Guayas,A,17,45.91,False
2015-10-20,51,PRODUCE,4332.416,0,Guayaquil,Guayas,A,17,45.84,False
2015-10-21,51,PRODUCE,8016.702,197,Guayaquil,Guayas,A,17,45.22,False
2015-10-22,51,PRODUCE,4064.937,0,Guayaquil,Guayas,A,17,44.9,False
2015-10-23,51,PRODUCE,4635.381,1,Guayaquil,Guayas,A,17,43.91,False
2015-10-24,51,PRODUCE,5383.112,0,Guayaquil,Guayas,A,17,43.91,False
2015-10-25,51,PRODUCE,6371.59,1,Guayaquil,Guayas,A,17,43.91,False
2015-10-26,51,PRODUCE,5333.153,0,Guayaquil,Guayas,A,17,43.19,False
2015-10-27,51,PRODUCE,4187.547,0,Guayaquil,Guayas,A,17,43.21,False
2015-10-28,51,PRODUCE,7778.624,196,Guayaquil,Guayas,A,17,45.93,False
2015-10-29,51,PRODUCE,3963.211,0,Guayaquil,Guayas,A,17,46.02,False
2015-10-30,51,PRODUCE,4629.333,0,Guayaquil,Guayas,A,17,46.6,False
2015-10-31,51,PRODUCE,5242.124,0,Guayaquil,Guayas,A,17,46.6,False
2015-11-01,51,PRODUCE,3795.576,0,Guayaquil,Guayas,A,17,46.6,False
2015-11-02,51,PRODUCE,3936.258,0,Guayaquil,Guayas,A,17,46.12,True
2015-11-03,51,PRODUCE,5705.243,0,Guayaquil,Guayas,A,17,47.88,True
2015-11-04,51,PRODUCE,9406.001,196,Guayaquil,Guayas,A,17,46.32,False
2015-11-05,51,PRODUCE,4643.975,0,Guayaquil,Guayas,A,17,45.27,False
2015-11-06,51,PRODUCE,5042.597,0,Guayaquil,Guayas,A,17,44.32,True
2015-11-07,51,PRODUCE,5353.909,0,Guayaquil,Guayas,A,17,44.32,True
2015-11-08,51,PRODUCE,6567.32,0,Guayaquil,Guayas,A,17,44.32,False
2015-11-09,51,PRODUCE,4948.171,0,Guayaquil,Guayas,A,17,43.87,False
2015-11-10,51,PRODUCE,3880.578,0,Guayaquil,Guayas,A,17,44.23,True
2015-11-11,51,PRODUCE,8145.991,181,Guayaquil,Guayas,A,17,42.95,True
2015-11-12,51,PRODUCE,3784.32,0,Guayaquil,Guayas,A,17,41.74,True
2015-11-13,51,PRODUCE,4727.253,0,Guayaquil,Guayas,A,17,40.69,False
2015-11-14,51,PRODUCE,6131.242,0,Guayaquil,Guayas,A,17,40.69,False
2015-11-15,51,PRODUCE,7103.802,2,Guayaquil,Guayas,A,17,40.69,False
2015-11-16,51,PRODUCE,5494.417,0,Guayaquil,Guayas,A,17,41.68,False
2015-11-17,51,PRODUCE,4517.399,0,Guayaquil,Guayas,A,17,40.73,False
2015-11-18,51,PRODUCE,8585.473,194,Guayaquil,Guayas,A,17,40.75,False
2015-11-19,51,PRODUCE,4175.737,1,Guayaquil,Guayas,A,17,40.55,False
2015-11-20,51,PRODUCE,4871.935,0,Guayaquil,Guayas,A,17,39.39,False
2015-11-21,51,PRODUCE,5738.323,0,Guayaquil,Guayas,A,17,39.39,False
2015-11-22,51,PRODUCE,6311.978,0,Guayaquil,Guayas,A,17,39.39,False
2015-11-23,51,PRODUCE,4550.817,0,Guayaquil,Guayas,A,17,39.27,False
2015-11-24,51,PRODUCE,4450.362,1,Guayaquil,Guayas,A,17,40.89,False
2015-11-25,51,PRODUCE,7583.539,186,Guayaquil,Guayas,A,17,41.22,False
2015-11-26,51,PRODUCE,4248.67,1,Guayaquil,Guayas,A,17,41.22,False
2015-11-27,51,PRODUCE,4325.782,0,Guayaquil,Guayas,A,17,40.57,True
2015-11-28,51,PRODUCE,5881.07,0,Guayaquil,Guayas,A,17,40.57,False
2015-11-29,51,PRODUCE,6753.0689999999995,0,Guayaquil,Guayas,A,17,40.57,False
2015-11-30,51,PRODUCE,5265.729,1,Guayaquil,Guayas,A,17,40.43,True
2015-12-01,51,PRODUCE,5214.836,1,Guayaquil,Guayas,A,17,40.58,False
2015-12-02,51,PRODUCE,8664.098,202,Guayaquil,Guayas,A,17,39.93,False
2015-12-03,51,PRODUCE,3642.761,0,Guayaquil,Guayas,A,17,41.08,False
2015-12-04,51,PRODUCE,5100.905,0,Guayaquil,Guayas,A,17,40.0,False
2015-12-05,51,PRODUCE,5719.172,0,Guayaquil,Guayas,A,17,40.0,True
2015-12-06,51,PRODUCE,6284.446,1,Guayaquil,Guayas,A,17,40.0,True
2015-12-07,51,PRODUCE,5327.336,0,Guayaquil,Guayas,A,17,37.64,False
2015-12-08,51,PRODUCE,4489.311,0,Guayaquil,Guayas,A,17,37.46,True
2015-12-09,51,PRODUCE,8820.051,205,Guayaquil,Guayas,A,17,37.16,False
2015-12-10,51,PRODUCE,4351.337,0,Guayaquil,Guayas,A,17,36.76,False
2015-12-11,51,PRODUCE,5085.0,0,Guayaquil,Guayas,A,17,35.65,False
2015-12-12,51,PRODUCE,5217.63,0,Guayaquil,Guayas,A,17,35.65,False
2015-12-13,51,PRODUCE,6304.952,0,Guayaquil,Guayas,A,17,35.65,False
2015-12-14,51,PRODUCE,5368.895,0,Guayaquil,Guayas,A,17,36.31,False
2015-12-15,51,PRODUCE,4383.491,0,Guayaquil,Guayas,A,17,37.32,False
2015-12-16,51,PRODUCE,8651.514,201,Guayaquil,Guayas,A,17,35.55,False
2015-12-17,51,PRODUCE,4383.572,1,Guayaquil,Guayas,A,17,34.98,False
2015-12-18,51,PRODUCE,5526.176,0,Guayaquil,Guayas,A,17,34.72,False
2015-12-19,51,PRODUCE,6272.926,0,Guayaquil,Guayas,A,17,34.72,False
2015-12-20,51,PRODUCE,6485.654,0,Guayaquil,Guayas,A,17,34.72,False
2015-12-21,51,PRODUCE,6645.465,0,Guayaquil,Guayas,A,17,34.55,True
2015-12-22,51,PRODUCE,6090.826,2,Guayaquil,Guayas,A,17,36.12,True
2015-12-23,51,PRODUCE,9342.283,208,Guayaquil,Guayas,A,17,36.76,True
2015-12-24,51,PRODUCE,4943.075,0,Guayaquil,Guayas,A,17,37.62,True
2015-12-26,51,PRODUCE,5197.539,0,Guayaquil,Guayas,A,17,37.62,True
2015-12-27,51,PRODUCE,4975.23,0,Guayaquil,Guayas,A,17,37.62,False
2015-12-28,51,PRODUCE,5266.795,0,Guayaquil,Guayas,A,17,36.36,False
2015-12-29,51,PRODUCE,5988.894,0,Guayaquil,Guayas,A,17,37.88,False
2015-12-30,51,PRODUCE,8244.081,206,Guayaquil,Guayas,A,17,36.59,False
2015-12-31,51,PRODUCE,5885.598,0,Guayaquil,Guayas,A,17,37.13,True
2016-01-02,51,PRODUCE,4298.607,0,Guayaquil,Guayas,A,17,37.13,False
2016-01-03,51,PRODUCE,7075.548,0,Guayaquil,Guayas,A,17,37.13,False
2016-01-04,51,PRODUCE,6499.452,0,Guayaquil,Guayas,A,17,36.81,False
2016-01-05,51,PRODUCE,5684.555,1,Guayaquil,Guayas,A,17,35.97,False
2016-01-06,51,PRODUCE,7496.719,185,Guayaquil,Guayas,A,17,33.97,False
2016-01-07,51,PRODUCE,4825.383,0,Guayaquil,Guayas,A,17,33.29,False
2016-01-08,51,PRODUCE,5195.289,0,Guayaquil,Guayas,A,17,33.2,False
2016-01-09,51,PRODUCE,6232.504,1,Guayaquil,Guayas,A,17,33.2,False
2016-01-10,51,PRODUCE,7226.756,0,Guayaquil,Guayas,A,17,33.2,False
2016-01-11,51,PRODUCE,5396.639,0,Guayaquil,Guayas,A,17,31.42,False
2016-01-12,51,PRODUCE,5255.858,0,Guayaquil,Guayas,A,17,30.42,False
2016-01-13,51,PRODUCE,8608.536,208,Guayaquil,Guayas,A,17,30.42,False
2016-01-14,51,PRODUCE,3957.332,1,Guayaquil,Guayas,A,17,31.22,False
2016-01-15,51,PRODUCE,5009.86,2,Guayaquil,Guayas,A,17,29.45,False
2016-01-16,51,PRODUCE,6445.8460000000005,0,Guayaquil,Guayas,A,17,29.45,False
2016-01-17,51,PRODUCE,6720.551,0,Guayaquil,Guayas,A,17,29.45,False
2016-01-18,51,PRODUCE,5374.784,0,Guayaquil,Guayas,A,17,29.45,False
2016-01-19,51,PRODUCE,4506.997,1,Guayaquil,Guayas,A,17,28.47,False
2016-01-20,51,PRODUCE,8576.851,199,Guayaquil,Guayas,A,17,26.68,False
2016-01-21,51,PRODUCE,4529.661,0,Guayaquil,Guayas,A,17,29.55,False
2016-01-22,51,PRODUCE,5375.67,0,Guayaquil,Guayas,A,17,32.07,False
2016-01-23,51,PRODUCE,6423.111,0,Guayaquil,Guayas,A,17,32.07,False
2016-01-24,51,PRODUCE,6242.0869999999995,0,Guayaquil,Guayas,A,17,32.07,False
2016-01-25,51,PRODUCE,4919.985,0,Guayaquil,Guayas,A,17,30.31,False
2016-01-26,51,PRODUCE,4562.522,0,Guayaquil,Guayas,A,17,29.54,False
2016-01-27,51,PRODUCE,7641.605,201,Guayaquil,Guayas,A,17,32.32,False
2016-01-28,51,PRODUCE,4172.663,0,Guayaquil,Guayas,A,17,33.21,False
2016-01-29,51,PRODUCE,4671.834,0,Guayaquil,Guayas,A,17,33.66,False
2016-01-30,51,PRODUCE,5889.658,0,Guayaquil,Guayas,A,17,33.66,False
2016-01-31,51,PRODUCE,7055.372,0,Guayaquil,Guayas,A,17,33.66,False
2016-02-01,51,PRODUCE,5500.569,0,Guayaquil,Guayas,A,17,31.62,False
2016-02-02,51,PRODUCE,4632.795,0,Guayaquil,Guayas,A,17,29.9,False
2016-02-03,51,PRODUCE,7486.837,198,Guayaquil,Guayas,A,17,32.29,False
2016-02-04,51,PRODUCE,3772.147,0,Guayaquil,Guayas,A,17,31.63,False
2016-02-05,51,PRODUCE,5297.292,0,Guayaquil,Guayas,A,17,30.86,False
2016-02-06,51,PRODUCE,5347.953,0,Guayaquil,Guayas,A,17,30.86,False
2016-02-07,51,PRODUCE,3949.006,0,Guayaquil,Guayas,A,17,30.86,False
2016-02-08,51,PRODUCE,3706.7019999999998,0,Guayaquil,Guayas,A,17,29.71,True
2016-02-09,51,PRODUCE,4739.337,0,Guayaquil,Guayas,A,17,27.96,True
2016-02-10,51,PRODUCE,7954.124,201,Guayaquil,Guayas,A,17,27.54,False
2016-02-11,51,PRODUCE,4815.631,0,Guayaquil,Guayas,A,17,26.19,False
2016-02-12,51,PRODUCE,5262.395,0,Guayaquil,Guayas,A,17,29.32,False
2016-02-13,51,PRODUCE,5507.269,0,Guayaquil,Guayas,A,17,29.32,False
2016-02-14,51,PRODUCE,5691.212,0,Guayaquil,Guayas,A,17,29.32,False
2016-02-15,51,PRODUCE,4949.7519999999995,0,Guayaquil,Guayas,A,17,29.32,False
2016-02-16,51,PRODUCE,5170.676,0,Guayaquil,Guayas,A,17,29.05,False
2016-02-17,51,PRODUCE,7876.368,194,Guayaquil,Guayas,A,17,30.68,False
2016-02-18,51,PRODUCE,4321.944,0,Guayaquil,Guayas,A,17,30.77,False
2016-02-19,51,PRODUCE,5272.936,0,Guayaquil,Guayas,A,17,29.59,False
2016-02-20,51,PRODUCE,5146.832,0,Guayaquil,Guayas,A,17,29.59,False
2016-02-21,51,PRODUCE,5341.314,0,Guayaquil,Guayas,A,17,29.59,False
2016-02-22,51,PRODUCE,5095.143,0,Guayaquil,Guayas,A,17,31.37,False
2016-02-23,51,PRODUCE,4718.905,0,Guayaquil,Guayas,A,17,31.84,False
2016-02-24,51,PRODUCE,7019.121,191,Guayaquil,Guayas,A,17,30.35,False
2016-02-25,51,PRODUCE,4215.224,0,Guayaquil,Guayas,A,17,31.4,False
2016-02-26,51,PRODUCE,4904.857,0,Guayaquil,Guayas,A,17,31.65,False
2016-02-27,51,PRODUCE,5298.351,0,Guayaquil,Guayas,A,17,31.65,False
2016-02-28,51,PRODUCE,5852.907,0,Guayaquil,Guayas,A,17,31.65,False
2016-02-29,51,PRODUCE,5342.289,0,Guayaquil,Guayas,A,17,32.74,False
2016-03-01,51,PRODUCE,4814.36,0,Guayaquil,Guayas,A,17,34.39,False
2016-03-02,51,PRODUCE,8471.403,204,Guayaquil,Guayas,A,17,34.57,True
2016-03-03,51,PRODUCE,4365.334,0,Guayaquil,Guayas,A,17,34.56,False
2016-03-04,51,PRODUCE,4646.046,0,Guayaquil,Guayas,A,17,35.91,False
2016-03-05,51,PRODUCE,5500.027,0,Guayaquil,Guayas,A,17,35.91,False
2016-03-06,51,PRODUCE,5392.243,0,Guayaquil,Guayas,A,17,35.91,False
2016-03-07,51,PRODUCE,4818.492,0,Guayaquil,Guayas,A,17,37.9,False
2016-03-08,51,PRODUCE,3767.178,0,Guayaquil,Guayas,A,17,36.67,False
2016-03-09,51,PRODUCE,7482.284,202,Guayaquil,Guayas,A,17,37.62,False
2016-03-10,51,PRODUCE,3569.243,0,Guayaquil,Guayas,A,17,37.77,False
2016-03-11,51,PRODUCE,5055.122,0,Guayaquil,Guayas,A,17,38.51,False
2016-03-12,51,PRODUCE,5034.119,0,Guayaquil,Guayas,A,17,38.51,False
2016-03-13,51,PRODUCE,5330.79,0,Guayaquil,Guayas,A,17,38.51,False
2016-03-14,51,PRODUCE,4861.287,0,Guayaquil,Guayas,A,17,37.2,False
2016-03-15,51,PRODUCE,4311.51,0,Guayaquil,Guayas,A,17,36.32,False
2016-03-16,51,PRODUCE,8184.56,195,Guayaquil,Guayas,A,17,38.43,False
2016-03-17,51,PRODUCE,4236.917,3,Guayaquil,Guayas,A,17,40.17,False
2016-03-18,51,PRODUCE,4756.288,0,Guayaquil,Guayas,A,17,39.47,False
2016-03-19,51,PRODUCE,5586.506,0,Guayaquil,Guayas,A,17,39.47,False
2016-03-20,51,PRODUCE,5703.668,0,Guayaquil,Guayas,A,17,39.47,False
2016-03-21,51,PRODUCE,4781.787,0,Guayaquil,Guayas,A,17,39.91,False
2016-03-22,51,PRODUCE,4271.478,0,Guayaquil,Guayas,A,17,41.45,False
2016-03-23,51,PRODUCE,7277.484,191,Guayaquil,Guayas,A,17,38.28,False
2016-03-24,51,PRODUCE,4066.985,0,Guayaquil,Guayas,A,17,38.14,False
2016-03-25,51,PRODUCE,3961.002,0,Guayaquil,Guayas,A,17,38.14,True
2016-03-26,51,PRODUCE,4042.354,0,Guayaquil,Guayas,A,17,38.14,False
2016-03-27,51,PRODUCE,4575.848,0,Guayaquil,Guayas,A,17,38.14,False
2016-03-28,51,PRODUCE,5101.573,0,Guayaquil,Guayas,A,17,37.99,False
2016-03-29,51,PRODUCE,5260.289,0,Guayaquil,Guayas,A,17,36.91,False
2016-03-30,51,PRODUCE,7922.392,200,Guayaquil,Guayas,A,17,36.91,False
2016-03-31,51,PRODUCE,3852.873,0,Guayaquil,Guayas,A,17,36.94,False
2016-04-01,51,PRODUCE,4886.623,0,Guayaquil,Guayas,A,17,35.36,True
2016-04-02,51,PRODUCE,5529.706999999999,0,Guayaquil,Guayas,A,17,35.36,False
2016-04-03,51,PRODUCE,6130.22,0,Guayaquil,Guayas,A,17,35.36,False
2016-04-04,51,PRODUCE,5250.585,0,Guayaquil,Guayas,A,17,34.3,False
2016-04-05,51,PRODUCE,4251.765,0,Guayaquil,Guayas,A,17,34.52,False
2016-04-06,51,PRODUCE,7627.635,204,Guayaquil,Guayas,A,17,37.74,False
2016-04-07,51,PRODUCE,4078.677,0,Guayaquil,Guayas,A,17,37.3,False
2016-04-08,51,PRODUCE,4942.759,0,Guayaquil,Guayas,A,17,39.74,False
2016-04-09,51,PRODUCE,5256.527,0,Guayaquil,Guayas,A,17,39.74,False
2016-04-10,51,PRODUCE,5786.634,0,Guayaquil,Guayas,A,17,39.74,False
2016-04-11,51,PRODUCE,4568.339,0,Guayaquil,Guayas,A,17,40.46,False
2016-04-12,51,PRODUCE,4312.021,0,Guayaquil,Guayas,A,17,42.12,True
2016-04-13,51,PRODUCE,8367.28,207,Guayaquil,Guayas,A,17,41.7,False
2016-04-14,51,PRODUCE,3738.279,0,Guayaquil,Guayas,A,17,41.45,True
2016-04-15,51,PRODUCE,4879.813,0,Guayaquil,Guayas,A,17,40.4,False
2016-04-16,51,PRODUCE,5260.018,2,Guayaquil,Guayas,A,17,40.4,True
2016-04-17,51,PRODUCE,6870.603,2,Guayaquil,Guayas,A,17,40.4,True
2016-04-18,51,PRODUCE,6205.92,2,Guayaquil,Guayas,A,17,39.74,True
2016-04-19,51,PRODUCE,5175.491,2,Guayaquil,Guayas,A,17,40.88,True
2016-04-20,51,PRODUCE,8124.917,201,Guayaquil,Guayas,A,17,42.72,True
2016-04-21,51,PRODUCE,3986.399,2,Guayaquil,Guayas,A,17,43.18,True
2016-04-22,51,PRODUCE,5005.093,2,Guayaquil,Guayas,A,17,42.76,True
2016-04-23,51,PRODUCE,6264.684,2,Guayaquil,Guayas,A,17,42.76,True
2016-04-24,51,PRODUCE,6076.65,0,Guayaquil,Guayas,A,17,42.76,True
2016-04-25,51,PRODUCE,4485.822,0,Guayaquil,Guayas,A,17,41.67,True
2016-04-26,51,PRODUCE,4018.389,0,Guayaquil,Guayas,A,17,42.52,True
2016-04-27,51,PRODUCE,8153.795,205,Guayaquil,Guayas,A,17,45.29,True
2016-04-28,51,PRODUCE,4024.755,1,Guayaquil,Guayas,A,17,46.03,True
2016-04-29,51,PRODUCE,4772.898,0,Guayaquil,Guayas,A,17,45.98,True
2016-04-30,51,PRODUCE,6815.967,0,Guayaquil,Guayas,A,17,45.98,True
2016-05-01,51,PRODUCE,7316.875,0,Guayaquil,Guayas,A,17,45.98,True
2016-05-02,51,PRODUCE,5696.3640000000005,0,Guayaquil,Guayas,A,17,44.75,True
2016-05-03,51,PRODUCE,4490.14,0,Guayaquil,Guayas,A,17,43.65,True
2016-05-04,51,PRODUCE,8577.182,203,Guayaquil,Guayas,A,17,43.77,True
2016-05-05,51,PRODUCE,4351.932,0,Guayaquil,Guayas,A,17,44.33,True
2016-05-06,51,PRODUCE,5812.982,0,Guayaquil,Guayas,A,17,44.58,True
2016-05-07,51,PRODUCE,7715.532,0,Guayaquil,Guayas,A,17,44.58,True
2016-05-08,51,PRODUCE,4882.777,0,Guayaquil,Guayas,A,17,44.58,True
2016-05-09,51,PRODUCE,5191.609,0,Guayaquil,Guayas,A,17,43.45,True
2016-05-10,51,PRODUCE,4683.993,0,Guayaquil,Guayas,A,17,44.68,True
2016-05-11,51,PRODUCE,8656.423999999999,0,Guayaquil,Guayas,A,17,46.21,True
2016-05-12,51,PRODUCE,4311.13,0,Guayaquil,Guayas,A,17,46.64,True
2016-05-13,51,PRODUCE,4875.218,0,Guayaquil,Guayas,A,17,46.22,True
2016-05-14,51,PRODUCE,6477.228,0,Guayaquil,Guayas,A,17,46.22,True
2016-05-15,51,PRODUCE,7173.087,0,Guayaquil,Guayas,A,17,46.22,True
2016-05-16,51,PRODUCE,5334.11,0,Guayaquil,Guayas,A,17,47.72,True
2016-05-17,51,PRODUCE,4355.525,0,Guayaquil,Guayas,A,17,48.29,False
2016-05-18,51,PRODUCE,8613.311,138,Guayaquil,Guayas,A,17,48.12,False
2016-05-19,51,PRODUCE,4234.8949999999995,0,Guayaquil,Guayas,A,17,48.16,False
2016-05-20,51,PRODUCE,5139.19,0,Guayaquil,Guayas,A,17,47.67,False
2016-05-21,51,PRODUCE,6353.9,0,Guayaquil,Guayas,A,17,47.67,False
2016-05-22,51,PRODUCE,6578.235,0,Guayaquil,Guayas,A,17,47.67,False
2016-05-23,51,PRODUCE,5129.527,0,Guayaquil,Guayas,A,17,48.12,False
2016-05-24,51,PRODUCE,4306.406,3,Guayaquil,Guayas,A,17,48.04,False
2016-05-25,51,PRODUCE,7718.65,0,Guayaquil,Guayas,A,17,49.1,False
2016-05-26,51,PRODUCE,3960.1459999999997,3,Guayaquil,Guayas,A,17,49.0,False
2016-05-27,51,PRODUCE,5817.027,4,Guayaquil,Guayas,A,17,49.36,True
2016-05-28,51,PRODUCE,4503.424,3,Guayaquil,Guayas,A,17,49.36,False
2016-05-29,51,PRODUCE,6171.5,4,Guayaquil,Guayas,A,17,49.36,False
2016-05-30,51,PRODUCE,5708.576,3,Guayaquil,Guayas,A,17,49.36,False
2016-05-31,51,PRODUCE,5609.572,3,Guayaquil,Guayas,A,17,49.1,False
2016-06-01,51,PRODUCE,7910.293,190,Guayaquil,Guayas,A,17,49.07,False
2016-06-02,51,PRODUCE,4592.262,3,Guayaquil,Guayas,A,17,49.14,False
2016-06-03,51,PRODUCE,5314.028,3,Guayaquil,Guayas,A,17,48.69,False
2016-06-04,51,PRODUCE,6599.99,3,Guayaquil,Guayas,A,17,48.69,False
2016-06-05,51,PRODUCE,7059.895,3,Guayaquil,Guayas,A,17,48.69,False
2016-06-06,51,PRODUCE,4851.627,3,Guayaquil,Guayas,A,17,49.71,False
2016-06-07,51,PRODUCE,4555.057,1,Guayaquil,Guayas,A,17,50.37,False
2016-06-08,51,PRODUCE,8202.14,206,Guayaquil,Guayas,A,17,51.23,False
2016-06-09,51,PRODUCE,3840.906,0,Guayaquil,Guayas,A,17,50.52,False
2016-06-10,51,PRODUCE,4863.49,0,Guayaquil,Guayas,A,17,49.09,False
2016-06-11,51,PRODUCE,6193.824,0,Guayaquil,Guayas,A,17,49.09,False
2016-06-12,51,PRODUCE,6154.399,0,Guayaquil,Guayas,A,17,49.09,False
2016-06-13,51,PRODUCE,4954.844,0,Guayaquil,Guayas,A,17,48.89,False
2016-06-14,51,PRODUCE,4832.736,0,Guayaquil,Guayas,A,17,48.49,False
2016-06-15,51,PRODUCE,8695.217,193,Guayaquil,Guayas,A,17,47.92,False
2016-06-16,51,PRODUCE,4250.009,0,Guayaquil,Guayas,A,17,46.14,False
2016-06-17,51,PRODUCE,5508.481,0,Guayaquil,Guayas,A,17,48.0,False
2016-06-18,51,PRODUCE,6951.789,0,Guayaquil,Guayas,A,17,48.0,False
2016-06-19,51,PRODUCE,5383.567,1,Guayaquil,Guayas,A,17,48.0,False
2016-06-20,51,PRODUCE,5071.446,1,Guayaquil,Guayas,A,17,49.4,False
2016-06-21,51,PRODUCE,4363.787,1,Guayaquil,Guayas,A,17,48.95,False
2016-06-22,51,PRODUCE,7737.655,207,Guayaquil,Guayas,A,17,49.16,False
2016-06-23,51,PRODUCE,4150.319,1,Guayaquil,Guayas,A,17,49.34,True
2016-06-24,51,PRODUCE,4781.31,1,Guayaquil,Guayas,A,17,46.7,False
2016-06-25,51,PRODUCE,6214.138,1,Guayaquil,Guayas,A,17,46.7,True
2016-06-26,51,PRODUCE,6341.077,1,Guayaquil,Guayas,A,17,46.7,False
2016-06-27,51,PRODUCE,4986.272,2,Guayaquil,Guayas,A,17,45.8,False
2016-06-28,51,PRODUCE,4403.694,0,Guayaquil,Guayas,A,17,47.93,False
2016-06-29,51,PRODUCE,7335.192,205,Guayaquil,Guayas,A,17,49.85,False
2016-06-30,51,PRODUCE,4092.977,1,Guayaquil,Guayas,A,17,48.27,False
2016-07-01,51,PRODUCE,5837.272,1,Guayaquil,Guayas,A,17,49.02,False
2016-07-02,51,PRODUCE,6214.671,1,Guayaquil,Guayas,A,17,49.02,False
2016-07-03,51,PRODUCE,6505.899,1,Guayaquil,Guayas,A,17,49.02,True
2016-07-04,51,PRODUCE,5134.721,1,Guayaquil,Guayas,A,17,49.02,False
2016-07-05,51,PRODUCE,4406.734,1,Guayaquil,Guayas,A,17,46.73,False
2016-07-06,51,PRODUCE,8279.234,206,Guayaquil,Guayas,A,17,47.37,False
2016-07-07,51,PRODUCE,3643.443,0,Guayaquil,Guayas,A,17,45.22,False
2016-07-08,51,PRODUCE,4649.687,2,Guayaquil,Guayas,A,17,45.37,False
2016-07-09,51,PRODUCE,6006.833,2,Guayaquil,Guayas,A,17,45.37,False
2016-07-10,51,PRODUCE,6289.893,2,Guayaquil,Guayas,A,17,45.37,False
2016-07-11,51,PRODUCE,4975.752,3,Guayaquil,Guayas,A,17,44.73,False
2016-07-12,51,PRODUCE,4035.9320000000002,2,Guayaquil,Guayas,A,17,46.82,False
2016-07-13,51,PRODUCE,7671.768,196,Guayaquil,Guayas,A,17,44.87,False
2016-07-14,51,PRODUCE,4040.605,3,Guayaquil,Guayas,A,17,45.64,False
2016-07-15,51,PRODUCE,5031.406,3,Guayaquil,Guayas,A,17,45.93,False
2016-07-16,51,PRODUCE,5574.828,3,Guayaquil,Guayas,A,17,45.93,False
2016-07-17,51,PRODUCE,6290.512,1,Guayaquil,Guayas,A,17,45.93,False
2016-07-18,51,PRODUCE,5480.524,1,Guayaquil,Guayas,A,17,45.23,False
2016-07-19,51,PRODUCE,3975.695,1,Guayaquil,Guayas,A,17,44.64,False
2016-07-20,51,PRODUCE,7451.775,194,Guayaquil,Guayas,A,17,44.96,False
2016-07-21,51,PRODUCE,3937.342,1,Guayaquil,Guayas,A,17,43.96,False
2016-07-22,51,PRODUCE,4300.369,0,Guayaquil,Guayas,A,17,43.41,False
2016-07-23,51,PRODUCE,4602.973,0,Guayaquil,Guayas,A,17,43.41,True
2016-07-24,51,PRODUCE,4432.043,0,Guayaquil,Guayas,A,17,43.41,True
2016-07-25,51,PRODUCE,5029.75,0,Guayaquil,Guayas,A,17,42.4,False
2016-07-26,51,PRODUCE,4751.171,0,Guayaquil,Guayas,A,17,42.16,False
2016-07-27,51,PRODUCE,8345.316,0,Guayaquil,Guayas,A,17,41.9,False
2016-07-28,51,PRODUCE,4031.348,0,Guayaquil,Guayas,A,17,41.13,False
